3 - setenta e cinco centímetros (0,75 m.), para copa, cozinha e lavanderia;	3
4 - cinqüenta centímetros (0,50 m.), para banheiro e vestíbulo.	3
d) em se tratando de dormitório, a área mínima do piso (letra b) será, para o primeiro dormitório, nove metros quadrados; e,	3
para os demais, seis metros quadrados.	3
§ 1º - Nas casas de habitação particular, em cada pavimento constituído por mais de cinco compartimentos, inclusive o da	3
instalação sanitária, deverá haver um deles, pelos menos, com a área mínima de doze metros quadrados (12,00 m²). Quando em	3
um mesmo pavimento houver mais de uma habitação independente, a exigência se fará para cada habitação.	3
§ 2º - Em cada casa de habitação onde houver mais de um dormitório, um deles deverá ter a área mínima de nove metros	3
quadrados (9,00 m²).	3
 Nos vestíbulos, e nas salas de entrada e de espera, será tolerado o pé direito de dois metros e quarenta centímetros	3
(2,40 m.).	3
Parágrafo Único - Quando os compartimentos de uma casa não tiverem acesso direto ao exterior, poderá ser dispensada a	3
abertura de vãos para os mesmos, desde que exista comunicação permanente, por abertura, sem esquadria de fechamento, com	3
outro compartimento iluminado e ventilado convenientemente.	3
 Os corredores deverão satisfazer às seguintes condições:	0
a) ter o pé direito mínimo de dois metros e quarenta centímetros (2,40 m.);	3
b) ter largura mínima de noventa centímetros (0,90 m.)	3
 Quando o corredor tiver até dez metros (10 m.) de extensão, poderá ser dispensado de abertura para o exterior. Tendo	3
mais de dez metros (10 m.), essa abertura deverá existir, podendo ser, entretanto, permitida, a juízo da Prefeitura, que a ventilação	3
se faça por meio de chaminé ou poço.	3
 As cozinhas deverão satisfazer às seguintes condições:	0
a) ter pé direito mínimo de dois metros e quarenta centímetros (2,40 m.);	3
b) ter a área mínima de seis metros quadrados (6,00 m²);	3
c) ter o piso revestido de material liso, resistente e impermeável;	3
d) ter as paredes revestidas, até a altura de um metro e cinqüenta centímetros (1,50 m.), com azulejo ou material	3
impermeável;	3
e) ter o teto construído de material incombustível, quando houver pavimento superposto.	3
Parágrafo Único - Nos salões destinados a cafés e similares, cujo pé direito for de três metros e cinqüenta centímetros (3,50	3
m.) no mínimo, será tolerada a separação, por meio de paredes de altura máxima de dois metros e cinqüenta centímetros (2,50	3
m.), de uma área nunca superior a seis metros quadrados (6,00 m²), para a instalação de pequena copa ou cozinha ligeira.	3
 Nas construções inteiramente de madeira, serão dispensadas as exigências contidas nas alíneas "c" e "d" do artigo	0
Art. 117 -	2
Art. 118 -	2
Art. 119 -	4
Art. 120 -	2
Art. 121 -	2
Art. 122 -	2
16/05/2024, 15:28	2
Código de Obras de Balneário Camboriú - SC	1
https://leismunicipais.com.br/a1/codigo-de-obras-balneario-camboriu-sc	2
31/119	4
precedente, devendo, entretanto, as paredes ser pintadas a óleo até uma altura de um metro e cinqüenta centímetros (1,50 m.).	3
 As copas e despensas deverão satisfazer às seguintes condições:	0
a) ter o pé direito mínimo de dois metros e quarenta centímetros (2,40 m.);	3
b) ter o piso revestido de material liso, resistente e impermeável;	3
c) ter as paredes revestidas até um metro e cinqüenta centímetros (1,50 m.) de altura, com azulejos ou material impermeável.	3
 Nas construções, inteiramente de madeira, serão dispensadas as exigências das alíneas "b" e "c" do artigo precedente,	0
devendo, entretanto, as paredes ser pintadas a óleo até a altura de um metro e cinqüenta centímetros (1,50 m.).	3
 Os compartimentos destinados a WC ou mictórios deverão satisfazer às seguintes condições:	0
a) ter o pé direito mínimo de dois metros e quarenta centímetros (2,40 m.);	3
b) ter o piso revestido de material liso, resistente e impermeável;	3
c) ter as paredes revestidas até um metro e cinqüenta centímetros (1,50 m.) de altura com azulejos ou material impermeável;	3
d) ter as dimensões mínimas de um metro por um metro (1,00 X 1,00 m.);	3
e) não ter comunicação direta com a cozinha, despensa e salas de refeições.	3
Parágrafo Único - As instalações de mictório e WC, dos estabelecimentos comerciais de gêneros alimentícios ou de comestíveis	3
(mercearias, padarias, confeitarias, cafés, botequins, sorveterias e similares), deverão ser permanentemente acessíveis ao público e	3
ter todas as aberturas protegidas com tela à prova de inseto, e esquadria da porta de acesso dotada de mola capaz de impedir que	3
essa porta seja mantida aberta. Essas instalações dependem de licença especial a ser fornecida pela Prefeitura e pela Saúde	3
Pública.	3
 Nas construções, inteiramente de madeira, poderá ser dispensada a exigência contida na alínea "c" do artigo precedente,	3
devendo, entretanto, as paredes ser pintadas a óleo até uma altura de um metro e cinqüenta centímetros (1,50 m.).	3
 Será permitida a instalação de vários WC ou mictórios em um mesmo compartimento, desde que sejam satisfeitas as	3
seguintes condições:	0
a) tenham dois metros e quarenta centímetros (2,40 m.) de pé direito mínimo;	3
b) disponham de abertura para o exterior, que tenha a área total correspondente, no mínimo, de um oitavo (1/8) da área do	3
piso;	3
c) não exista parede divisória interna no compartimento, cuja altura seja inferior a dois metros (2,00 m.);	3
d) tenham, na passagem de acesso aos WC ou mictórios, a largura mínima de oitenta centímetros (0,80 m.);	3
e) seja de um metro por oitenta centímetros (1,00 0,80 m.), no mínimo, a área destinada a cada WC.	3
 Os compartimentos destinados a banho deverão satisfazer ás seguintes condições:	0
a) ter o pé direito mínimo de dois metros e quarenta centímetros (2,40 m.);	3
b) ter o piso revestido de material liso, resistente e impermeável;	3
c) ter as paredes revestidas até um metro e cinqüenta centímetros (1,50 m.) de altura, com azulejos ou material impermeável;	3
d) ter a área mínima de um metro e vinte centímetros quadrados (1,20 m²) com largura de um metro (1,00 m.), quando neles	3
for instalado chuveiro;	3
e) ter área mínima de dois metros quadrados (2,00 m2) e largura mínima de um metro e vinte centímetros (1,20 m.), quando	3
neles for instalada banheira.	3
 Nas construções, inteiramente de madeira, poderá ser dispensada a exigência contida na alínea "c" do artigo precedente,	3
devendo, entretanto, as paredes ser pintadas a óleo até uma altura de um metro e cinqüenta centímetros (1,50 m.).	3
 Nos compartimentos em que forem instalados WC e chuveiro, a área mínima será de um metro e cinqüenta centímetros	3
quadrados (1,50 m².) e a largura mínima de um metro (1,00 m.).	3
 Nos compartimentos em que forem instalados WC e banheira, a área mínima será de dois metros e cinqüenta	3
centímetros quadrados (2,50 m²) e a largura mínima de um metro e vinte centímetros (1,20 m.).	3
 Nos compartimentos destinados a instalações sanitárias e banhos, será tolerada a ventilação por meio de chaminés ou	3
Art. 123 -	2
Art. 124 -	2
Art. 125 -	2
Art. 126 -	2
Art. 127 -	2
Art. 128 -	2
Art. 129 -	2
Art. 130 -	2
Art. 131 -	2
Art. 132 -	2
16/05/2024, 15:28	2
Código de Obras de Balneário Camboriú - SC	1
https://leismunicipais.com.br/a1/codigo-de-obras-balneario-camboriu-sc	2
32/119	4
poços.	3
 Em compartimento destinado á instalação sanitária, para uso exclusivo de um ou dois dormitórios, será tolerada a	3
ausência de abertura direta para o exterior, desde que seja assegurada a sua ventilação por meio de teto falso criado no	3
compartimento contíguo, comunicação essa que deverá satisfazer às seguintes condições:	0
a) ter altura livre mínima de cinqüenta centímetros (0,50 m.);	3
b) ter largura nunca inferior a duas partes (2/3) do comprimento da parede do compartimento sanitário na qual for praticada;	3
c) ter a extensão máxima de cinco metros (5,00 m.).	3
 Em qualquer compartimento, seja qual for o seu destino, as paredes que formarem ângulo de menos de sessenta graus	3
(60º), serão concordadas por outra com sessenta centímetros (0,60 m.) de comprimento, no mínimo.	3
 Nas construções destinadas à residência exclusiva de uma família, será permitida a construção de pequenos	3
compartimentos em anexo, destinados a WC e chuveiros, com o pé direito mínimo de dois metros e vinte centímetros (2,20 m.),	3
desde que não haja comunicação direta desses compartimentos com o interior da habitação, satisfeitas, entretanto, as exigências	3
deste Código.	0
 Os compartimentos existentes em pavimentos destinados a fins comerciais e industriais, e naqueles em que se	3
preparam, fabriquem ou depositem alimentos ou gêneros alimentícios, deverão ter o compartimento do WC sem comunicação	3
direta com os freqüentados pelo público e empregados, ou com a manipulação, depósito, fabricação ou preparo dos alimentos e	3
gêneros alimentícios. Deverá ser observado, além disso, o que determina o parágrafo único do artigo 125.	3
Parágrafo Único - Os compartimentos de permanência noturna, acaso existentes nesses pavimentos, não poderão ter	3
comunicação direta com o compartimento do WC, nem com os demais compartimentos referidos neste artigo.	3
 Nos compartimentos destinados à cozinha, copa, despensa, banheiro, WC, mictórios e garagem particular, deverá ser	3
previsto o escoamento das águas de lavagem.	0
 Os compartimentos destinados à garagem particular deverão satisfazer às seguintes condições:	0
a) ter paredes de alvenaria de tijolo construídas de meia vez no mínimo;	3
b) ter o pé direito, no mínimo, de dois metros e vinte centímetros (2,20 m.), tratando-se de garagem para dois (2) carros, no	3
máximo; e, de dois metros e quarenta centímetros (2,40 m.), para mais de dois (2) veículos;	3
c) ter o solo revestido de concreto;	3
d) ter ralos convenientemente dispostos para o escoamento das águas de lavagem;	0
e) ter o piso do pavimento superposto, de material incombustível, quando existir esse pavimento;	3
f) ter área mínima de nove metros quadrados e largura mínima de dois metros (2,00 m.).	3
§ 1º - No caso de uma garagem particular ter área superior a trinta metros quadrados (30 m²), deverá ter cobertura construída	3
com material incombustível.	3
§ 2º - As garagens particulares poderão ser construídas sobre uma das divisas laterais do lote, podendo constituir construção	0
isolada de edifício principal ou ficar a ele incorporada, quando permitido na zona na qual se localizam.	3
 Os compartimentos situados nas cavas subterrâneas terão o pé direito mínimo de dois metros (2,00 m.), e poderão ser	3
utilizados para garagem, depósito, adega, despensa, rouparia, arquivo e similares, devendo ser dotados de instalação conveniente	3
de renovação de ar, no caso de haver, em conseqüência de utilização, permanência de pessoas em seu recinto.	3
 Os compartimentos situados nas sobrelojas terão o pé direito mínimo de dois metros e trinta centímetros (2,30 m.), não	3
podendo, sob as vigas, ter altura inferior a dois metros (2,00 m.).	3
 Nos sótãos serão permitidos, apenas para utilização transitória e especial, os compartimentos que tiverem pé direito	3
mínimo de dois metros (2,00 m.), podendo ser utilizados para permanência prolongada os compartimentos que tiverem, pelo	3
menos, em metade da área respectiva, o pé direito de dois metros e quarenta centímetros (2,40 m.), e desde que esse pé direito	3
não desça de dois metros e vinte centímetros (2,20 m.)	3
§ 1º - Os compartimentos em sótão, destinados à permanência prolongada, terão, pelo menos, dez metros quadrados (10,00	3
Art. 133 -	2
Art. 134 -	2
Art. 135 -	2
Art. 136 -	2
Art. 137 -	2
Art. 138 -	2
Art. 139 -	2
Art. 140 -	2
Art. 141 -	2
16/05/2024, 15:28	2
Código de Obras de Balneário Camboriú - SC	1
https://leismunicipais.com.br/a1/codigo-de-obras-balneario-camboriu-sc	2
33/119	4
m²) de área, e serão dotados de forro e paredes que os isolem da cobertura.	3
§ 2º - O pavimento superposto a uma garagem particular poderá ser construído como sótão.	3
TÍTULO XII	3
DAS ÁREAS E REENTRÂNCIAS	0
CAPÍTULO ÚNICO	3
SEÇÃO ÚNICA	2
ILUMINAÇÃO E VENTILAÇÃO	3
 As construções existentes dentro de um mesmo lote terão, entre suas faces, as distâncias necessárias para que fiquem	3
satisfeitas as condições de iluminação e ventilação constantes deste Código.	0
 Dentro das dimensões mínimas de uma área não poderá existir saliência ou balanço de mais de vinte e cinco centímetros	3
(0,25 m.).	3
 As áreas, para os efeitos do presente Código, serão divididas em duas categorias: áreas principais e áreas secundárias.	0
§ 1º - Serão consideradas áreas principais aquelas que iluminarem e ventilarem compartimentos de permanência prolongada.	3
§ 2º - Serão consideradas áreas secundárias aquelas que iluminarem e ventilarem compartimentos de utilização transitória e	3
especial.	3
 Toda área principal deverá satisfazer às seguintes condições:	0
a) quando for fechada:	3
I - ser de um metro e cinqüenta centímetros (1,50 m.), no mínimo, o afastamento de qualquer vão à face da parede que lhe	3
fique oposta, afastamento este medido sobre a perpendicular traçada, em plano horizontal, ao meio do peitoril ou soleira do vão	3
considerado;	3
II - permitir a inscrição de um círculo de um metro e cinqüenta centímetros (1,50 m.) de diâmetro, no mínimo;	3
III - ter uma área mínima de nove metros quadrados (9,00 m²);	3
IV - ter uma área mínima, acima do segundo pavimento, ao nível de cada piso, igual a oito metros quadrados (8,00 m²),	3
acrescida de 25% (vinte e cinco por cento) desta área, por pavimento;	3
V - permitir, acima do segundo pavimento, ao nível de cada piso, a inscrição de um círculo, cujo diâmetro mínimo seja dado	3
pela fórmula: D = S/2, na qual "D" representa o diâmetro e "S" a área.	3
b) quando for aberta:	3
I - ser de um metro e cinqüenta centímetros (1,50 m.), no mínimo, o afastamento de qualquer vão à face da parede que lhe	3
fique oposta, afastamento este medido sobre a perpendicular traçada, em plano horizontal, ao meio do peitoril do vão	3
considerado;	3
II - permitir a inscrição de um círculo de um metro e cinqüenta centímetros (1,50 m.) de diâmetro, no mínimo;	3
III - ter uma área mínima, acima do segundo pavimento, ao nível de cada piso, igual a oito metros quadrados (8,00 m²),	3
acrescida de 20% (vinte por cento) desta área, por pavimento;	3
IV - permitir, acima do segundo pavimento, ao nível de cada piso, a inscrição de um círculo, cujo diâmetro mínimo seja dado	3
pela fórmula: D = S/2, na qual "D" representa o diâmetro e "S" a área.	3
Art. 142 -	2
Art. 143 -	2
Art. 144 -	2
Art. 145 -	2
16/05/2024, 15:28	2
Código de Obras de Balneário Camboriú - SC	1
https://leismunicipais.com.br/a1/codigo-de-obras-balneario-camboriu-sc	2
34/119	4
 As áreas secundárias deverão satisfazer todas as condições das principais, ficando reduzidas, entretanto, ao mínimo de	0
seis metros quadrados (6,00 m²).	3
 Será tolerada, nos casos previstos neste Código, a cobertura das áreas, satisfeitas, porém, as seguintes condições:	0
a) não haver qualquer elemento construtivo da cobertura acima do nível dos peitoris das janelas do segundo pavimento;	0
b) a área efetiva de ventilação ser correspondente à metade da superfície da área.	3
 As áreas são consideradas como fechadas do lado do vizinho, para os efeitos de iluminação e ventilação.	3
 A abertura de reentrâncias destinadas a iluminar compartimentos de permanência diurna ou noturna deverá	3
corresponder, no mínimo, à metade do perímetro da reentrância.	3
 A abertura de reentrância destinada a iluminar compartimentos de iluminação transitória deverá corresponder, no	3
mínimo, a um terço (1/3) do perímetro da reentrância.	3
TÍTULO XIII	3
DA ESTÉTICA DAS FACHADAS E MARQUISES - VITRINES	0
CAPÍTULO ÚNICO	3
SEÇÃO I	2
FACHADAS	3
 Todos os projetos para construção ou reconstrução, e para acréscimos ou modificações, desde que interessem ao	3
aspecto externo dos edifícios, serão submetidos ao órgão competente, a fim de serem examinados sob o ponto de vista estético,	3
considerados isoladamente e em conjunto com as construções existentes no logradouro e com os aspectos panorâmicos que	3
possam interessar.	3
Parágrafo Único - O presente dispositivo não se aplica: às pequenas dependências de serviços isoladas do prédio, aos	3
telheiros, tanques e caixas de água, quando não sejam visíveis dos logradouros.	3
 Na parte correspondente ao pavimento térreo das fachadas dos edifícios construídos no alinhamento, serão permitidas	0
saliências até o máximo de vinte centímetros (0,20 m.), desde que o passeio do logradouro tenha a largura de, pelo menos, dois	3
metros (2,00 m.).	3
Parágrafo Único - Quando o passeio do logradouro tiver menos de dois metros (2,00 m.) de largura, nenhuma saliência poderá	3
ser feita na parte da fachada, até três metros (3,00 m.) acima do nível do passeio.	3
 Nas fachadas construídas no alinhamento e nas que ficarem dele recuadas em conseqüência de afastamento obrigatório,	3
as construções em balanço ou que formem saliência só poderão ser feitas acima do pavimento térreo, e deverão obedecer às	3
seguintes condições:	0
a) o afastamento de qualquer de seus pontos ao ponto da fachada não poderá exceder a distância que vai de sua posição	3
sobre o mesmo plano à divisa lateral mais próxima;	3
b) a saliência máxima permitida será de um vigésimo da largura do logradouro, não podendo exceder do limite máximo de um	3
metro e vinte centímetros (1,20 m.);	3
c) tratando-se de construção afastada do alinhamento, a largura do logradouro, para o cálculo do valor de saliência, será	3
acrescida, dado o afastamento.	3
§ 1º - Quando o edifício apresentar várias faces voltadas para os logradouros públicos, com ou sem afastamento do	3
alinhamento, cada uma delas será considerada, isoladamente, para os efeitos do presente artigo.	3
§ 2º - O canto chanfrado ou em curva poderá pertencer a qualquer das duas fachadas contíguas, a juízo do autor do projeto.	0
Art. 146 -	2
Art. 147 -	2
Art. 148 -	2
Art. 149 -	2
Art. 150 -	2
Art. 151 -	2
Art. 152 -	2
Art. 153 -	2
16/05/2024, 15:28	2
Código de Obras de Balneário Camboriú - SC	1
https://leismunicipais.com.br/a1/codigo-de-obras-balneario-camboriu-sc	2
35/119	4
§ 3º - As marquises não estão sujeitas às limitações das disposições deste artigo, sendo sua construção regulada pela Seção II	0
deste Título.	0
 A juízo do Diretor do órgão competente, poderá ser reduzida a exigência da alínea "a" do artigo anterior, desde que o	3
objetivo seja uma melhor solução arquitetônica para o conjunto dos prédios interessados.	3
 Os compartimentos de chegada de escadas, as casas de máquinas dos elevadores, os reservatórios ou qualquer outro	3
elemento acessório aparente acima das coberturas, terraços ou telhados, deverão ficar incorporados à massa arquitetônica dos	0
edifícios, formando motivos que poderão ser tratados como torres ou pavimentos parciais, recuados ou não do alinhamento.	3
 As fachadas e demais paredes externas dos edifícios e seus anexos, e os muros de alinhamento, deverão ser	3
convenientemente conservados, pintados e tratados.	3
Parágrafo Único - Para o cumprimento do presente artigo, o Departamento competente poderá exigir a execução das obras	0
que se tornarem necessárias.	3
Seção II	2
Marquises	3
 Será permitida a construção de marquises na testada dos edifícios construídos no alinhamento dos logradouros, e nos	3
que ficarem dele recuados, em conseqüência de afastamento obrigatório, desde que obedecidas as seguintes condições:	0
a) não excedam a largura dos passeios, menos cinqüenta centímetros (0,50 m.) e fiquem, em qualquer caso, sujeitas ao	3
balanço máximo de três metros (3,00 m.);	3
b) não apresentem quaisquer de seus elementos, inclusive bambinelas fixas, abaixo da cota de três metros (3,00 m.), referida	3
ao nível dos passeios, salvo nos casos dos consolos, os quais, junto à parede, poderão ter esta cota reduzida a dois metros e	3
cinqüenta centímetros (2,50 m.);	3
c) não tenham as bambinelas fixas, inclusive lambrequins, se os houver, dimensão maior de trinta centímetros (0,30 m.), no	3
sentido vertical;	3
d) não prejudiquem a arborização e a iluminação pública e não ocultem placas de nomenclatura de ruas e outras de	3
indicações oficiais dos logradouros;	3
e) sejam constituídas de material incombustível e resistente à ação do tempo;	3
f) tenham, na face superior, caimento em direção à fachada do edifício, junto à qual será convenientemente disposta a calha	3
provida de condutor para coletar e encaminhar as águas, sob o passeio e à sarjeta do logradouro;	3
g) sejam providas de cobertura protetora, quando revestidas de vidro estilhaçável ou de outro material frágil;	3
h) sejam construídas até a linha de divisa das respectivas fachadas, de modo que se evite descontinuidade entre as marquises	0
contíguas, ressalvados casos especiais, previstos em lei.	3
 É obrigatória a construção de marquise nos prédios comerciais a serem construídos ou reconstruídos nos alinhamentos	3
definitivos dos logradouros da zona comercial, bem como nos edifícios comerciais já existentes nessa zona, quando tiverem de ser	3
executadas, nesses edifícios, obras que importem na modificação da fachada.	3
Parágrafo Único - As marquises metálicas, construídas nos logradouros compreendidos na zona comercial, serão	3
obrigatoriamente revestidas, pela parte inferior, com material inalterável.	3
 A altura e o balanço das marquises serão uniforme, quando na mesma quadra, salvo no caso de logradouros de declive	0
acentuado.	3
 Nas quadras onde já existirem marquises, serão adotados a altura e o balanço de uma delas, para padrão das que de	0
futuro vierem a ser construídas na mesma quadra.	3
§ 1º - No caso de não convir, por motivos estéticos, a reprodução das características lineares de marquise existente, poderá o	0
Departamento competente adotar outra, que passará a constituir o padrão para a mesma quadra.	3
§ 2º - A juízo do Departamento competente, poderá, para edifício de situação especial ou de caráter monumental, ser	3
Art. 154 -	2
Art. 155 -	2
Art. 156 -	2
Art. 157 -	2
Art. 158 -	2
Art. 159 -	2
Art. 160 -	2
16/05/2024, 15:28	2
Código de Obras de Balneário Camboriú - SC	1
https://leismunicipais.com.br/a1/codigo-de-obras-balneario-camboriu-sc	2
36/119	4
permitida a construção de marquises em nível diferente das demais marquises da quadra.	0
§ 3º - Nos casos do parágrafo anterior, tratando-se de marquises situadas, pelo menos, a cinco metros (5,00 m.) do passeio do	3
logradouro, poderá ser permitido balanço superior ao limite da alínea "a" do artigo 157.	3
 Quando construídas em logradouros de grande declividade, as marquises terão tantos segmentos horizontais quantos	3
forem necessários.	3
 Será permitido o uso transitório de estores, protetores da ação do sol ou da chuva, instalados na extremidade da	3
marquise e paralelamente à fachada dos respectivos edifícios, desde que sejam obedecidas as seguintes condições:	0
a) não distar, quando completamente distendidos, da cota de dois metros e vinte centímetros (2,20 m.), a contar do nível do	3
passeio;	3
b) sejam de enrolamento mecânico a fim de não permanecerem distendidos;	3
c) sejam mantidos em perfeito estado de conservação e asseio, e isentos de quaisquer inscrições ou letreiros;	3
d) sejam munidos, na extremidade inferior, de vergalhões metálicos, ou de outros dispositivos, convenientemente capeados e	3
suficientemente pesados, a fim de garantirem relativa fixidez, quando distendidos.	3
 Com o pedido de licença para colocação de marquise, além da declaração do prazo, necessário para a execução da obra,	3
deverá ser apresentado projeto detalhado, em duas (2) vias, ambos com a assinatura do proprietário, do autor do projeto e do	3
responsável pela execução da obra.	3
§ 1º - Os desenhos, que serão convenientemente cotados, constarão de:	3
a) na escala de 1:50 - desenho representando o conjunto de marquise com a parte da fachada por ela interessada; detalhe do	3
revestimento inferior do forro; projeção horizontal do passeio, localizando rigorosamente os postes de qualquer natureza,	3
condutores de iluminação e árvores, acaso existentes no trecho correspondente à respectiva fachada;	3
b) na escala de 1:25 - seção transversal da marquise, determinando o seu perfil, constituição da estrutura, focos de luz e	3
largura do passeio.	3
§ 2º - A Prefeitura poderá exigir, sempre que julgar conveniente, a apresentação de fotografias de toda a fachada.	3
§ 3º - Do texto do requerimento ou memorial sobre marquises, deverão constar: a descrição da obra, natureza dos materiais	3
de sua construção, revestimento, iluminação, sistema de escoamento de águas pluviais e acabamento, com os respectivos cálculos	3
estruturais.	3
 Concluída a construção de uma marquise, o responsável requererá a sua aprovação.	3
 No caso de inobservância de qualquer detalhe do projeto, ou não cumprimento das condições fixadas no requerimento	0
ou memorial respectivos, ficará o responsável sujeito às penalidades legais, e obrigado a executar as alterações convenientes,	3
inclusive a respectiva demolição, quando necessária, a juízo do órgão competente.	3
Seção III	2
Dos Toldos (estores)	3
 Os toldos ou estores a serem instalados nos pavimentos térreos dos edifícios, deverão satisfazer às seguintes condições:	0
a) não exceder de noventa por cento (90%), da largura dos passeios e ficar, em qualquer caso, sujeito ao balanço máximo de	3
dois metros (2,00 m.);	3
b) não descer seus elementos, inclusive bambinelas, da cota de dois metros e vinte centímetros (2,20 m.) do nível do passeio;	3
c) não prejudicar a arborização e a iluminação pública e não ocultar placas de nomenclatura dos logradouros;	3
d) não receber, nas cabeceiras laterais, quaisquer planejamentos, quando instalado no pavimento térreo;	3
e) ser aparelhado com ferragens e roldanas necessárias ao completo enrolamento da peça junto à fachada, com uma saliência	3
máxima de dez centímetros (0,10 m.);	3
f) ser confeccionado com material aprovado pelo Departamento competente.	3
Art. 161 -	2
Art. 162 -	2
Art. 163 -	2
Art. 164 -	2
Art. 165 -	2
Art. 166 -	2
16/05/2024, 15:28	2
Código de Obras de Balneário Camboriú - SC	1
https://leismunicipais.com.br/a1/codigo-de-obras-balneario-camboriu-sc	2
37/119	4
 Os toldos ou estores, quando instalados nos pavimentos superiores, não poderão ter balanço superior a um metro e	3
cinqüenta centímetros (1,50 m.).	3
 Os requerimentos para colocação de todos ou estores deverão ser acompanhados de desenho em duas (2) vias,	3
representando uma seção normal à fachada, na qual figurem o toldo, o segmento da fachada e, quando se destinarem ao	3
pavimento térreo, o passeio, com as respectivas cotas.	3
Seção IV	2
Das Vitrines e Dos Mostruários	0
 A concessão de licença para a instalação de mostruários e vitrines será atribuição privativa do Departamento	3
competente e só poderá ter lugar quando da instalação não advenha prejuízo para a ventilação e iluminação prescritas neste	3
Código, satisfeitas, outrossim as exigências de ordem estética.	0
Parágrafo Único - Será permitida a colocação de vitrines que ocupem, parcialmente, passagens ou vãos de entrada, desde que	3
a passagem livre não fique reduzida a menos de um metro (1,00 m.).	3
 Nas paredes externas das lojas será permitida a colocação de mostruários, desde que:	0
a) tenha o passeio do logradouro a largura mínima de dois metros (2,00 m.);	3
b) seja de vinte centímetros (0,20 m.) a saliência máxima de qualquer de seus elementos sobre o plano vertical marcado pelo	3
alinhamento do logradouro;	3
c) não interceptem aspecto conveniente, e sejam constituídos de material resistente à ação do tempo.	3
TÍTULO XIV	3
DAS CONSTRUÇÕES	0
CAPÍTULO I	3
CASAS DE MADEIRA	3
Seção Única	2
 A construção de casas de madeira não será permitida dentro do perímetro das zonas comerciais ZC-1, ZC-2 e ZC-3; nas	0
Zonas Beira Mar Norte e Sul (ZBN e ZBS).	3
 A construção de casas de madeira não será permitida dentro do perímetro das Zonas Comerciais ZC - 1, ZC - 2 e ZC - 3;	0
nas Zonas Beira Mar Norte e Sul (ZBN e ZBS); em parte das zonas residenciais ZRN e ZRS compreendida entre as Ruas 1.500 e 1.001	0
e, finalmente, em terrenos que fazem frente para todas as Avenidas da cidade. (Redação dada pela Lei nº 	3
364	3
/1976)	3
 Para que a sua construção seja permitida nas outras zonas, as casas de madeira deverão preencher os seguintes	0
requisitos:	3
I - distar, no mínimo, três metros (3,00 m.), de qualquer outra construção de madeira que lhe seja vizinha;	3
II - ser construída sobre pilares ou sobre embasamentos de alvenaria, tendo sessenta centímetros (0,60 m.), pelo menos, de	3
altura acima do terreno, não sendo permitido o vedamento do espaço livre entre o piso do prédio e o terreno;	3
III - ter o pé direito mínimo de dois metros e setenta centímetros (2,70 m.);	3
IV - subordinar os compartimentos de permanência prolongada às exigências previstas neste Código para dimensões,	0
iluminação e ventilação;	3
V - apresentar cobertura de cerâmica ou outro material incombustível;	3
Art. 167 -	2
Art. 168 -	2
Art. 169 -	2
Art. 170 -	2
Art. 171 -	2
Art 171 -	2
Art. 172 -	2
16/05/2024, 15:28	2
Código de Obras de Balneário Camboriú - SC	1
https://leismunicipais.com.br/a1/codigo-de-obras-balneario-camboriu-sc	2
38/119	4
VI - ter as divisões internas elevadas até à altura do pé direito;	3
VII - ser dotada de instalação sanitária ligada à rede de esgoto, se houver, ou á fossa, de tipo aceito pelo órgão de Saúde	3
Pública e conforme as prescrições deste Código;	0
VIII - ter, no máximo, dois (2) pavimentos.	3
CAPÍTULO II	3
DOS GALPÕES	3
Seção Única	2
 Os galpões só poderão ser construídos, com um afastamento mínimo de vinte metros (20 m.), do alinhamento predial.	3
Parágrafo Único - Os galpões não poderão ser utilizados para habitação.	3
CAPÍTULO III	3
DOS JIRAUS	3
Seção Única	2
 A construção de jiraus destinados a pequenos escritórios, depósitos, localização de orquestras, depósitos elevados de	3
fábricas e similares, será permitida, desde que o espaço tornado aproveitável fique em boas condições de ventilação e iluminação,	3
e não resulte prejuízo para as condições de iluminação e ventilação dos compartimentos em que essa construção tiver de ser feita.	3
 Os jiraus deverão ser construídos de maneira que a passagem, por baixo, tenha o pé direito mínimo de dois metros e	3
quarenta centímetros (2,40 m.).	3
 Quando os jiraus forem colocados em lugares freqüentados pelo público, a escada respectiva deverá ter corrimão e será	3
disposta de maneira que não prejudique a circulação no respectivo compartimento.	3
 Em caso de necessidade, será exigida a abertura de vãos, que iluminem e ventilem o espaço tornado aproveitável com a	3
construção do jirau.	3
 Não será concedida licença para a construção de jiraus, sem que sejam apresentadas, além das plantas correspondentes	0
à construção propriamente dita, planta minuciosa do compartimento onde ele deva ser construído, acompanhada de informações	3
completas sobre o fim a que forem destinados.	3
Parágrafo Único - No caso de ser o jirau destinado a depósito de mercadoria, será declarada a natureza dessas mercadorias, a	3
sobrecarga possível, devendo ser ainda, justificadas as condições de resistência, não só da projetada construção como das partes	0
do edifício por ela interessada.	3
 Não será permitida a construção de jiraus que cubram mas de cinqüenta por cento (50 %) da área do compartimento em	3
que forem colocados, salvo no caso de constituírem passadiço de pequena largura, não superior a oitenta centímetros (0,80 m.), ao	3
longo de estantes ou armações dispostas junto às paredes.	3
 Não é permitida a construção de jiraus nas casas de habitação particular nem nos compartimentos dormitórios de casas	3
de habitação coletiva.	3
 Não é permitido o fechamento de jiraus com paredes, ou com divisão de qualquer espécie.	3
